ProyectoEdificio, c:\proyectoscteycee\ctehe2019\proyectos\ejemploviv_plurif_bdc\newbdl_ds.xml, zonaB3.bin

AUTONOMO, SIS3_EQ1_EQ_ED_AireAire_SF-Defecto
nhCortaCal, 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
FinAUTONOMO
  
AUTONOMO, SIS12_EQ11_EQ_ED_AireAire_SF-Defecto
demandaSenRef, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,229959.34 ,406251.03 ,472174.7 ,304959.75 ,0.0 ,0.0 ,0.0 ,
demandaTotRef, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,241231.66 ,420254.25 ,485975.72 ,322550.47 ,0.0 ,0.0 ,0.0 ,
demandaCal, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,
consumoRef, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,61073.63 ,106200.26 ,117121.34 ,81193.69 ,0.0 ,0.0 ,0.0 ,
consumoCal, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,
nhFuncionaRef, 0 ,0 ,0 ,0 ,0 ,173 ,253 ,257 ,229 ,0 ,0 ,0 ,
nhFuncionaCal, 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
nhCortaRef, 0 ,0 ,0 ,0 ,0 ,2 ,9 ,13 ,7 ,0 ,0 ,0 ,
nhCortaCal, 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
FinAUTONOMO
  
AUTONOMO, SIS13_EQ9_EQ_ED_AireAire_SF-Defecto
demandaSenRef, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,188746.6 ,341072.0 ,390414.28 ,245657.03 ,0.0 ,0.0 ,0.0 ,
demandaTotRef, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,198133.34 ,353046.03 ,402426.06 ,260820.61 ,0.0 ,0.0 ,0.0 ,
