ProyectoEdificio, c:\proyectoscteycee\ctehe2019\proyectos\ejemplopmt_fotovoltaica\newbdl_ds.xml, zonaC2.bin

BDC_AIREAGUA, SIS5_EQ1_EQ_ED_AireAgua_BDC-ACS-Defecto
demandaACS, 1422266.4 ,1261191.6 ,1370436.9 ,1252498.6 ,1242411.6 ,1127096.4 ,1112835.1 ,1112835.1 ,1127096.4 ,1266773.8 ,1301148.9 ,1396350.4 ,
nhCortaCal ,13 ,9 ,6 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,12
QRefSen ,29734.55 ,37459.312 ,111690.55 ,185473.62 ,300259.62 ,284495.66 ,508049.66 ,538405.4 ,263052.53 ,200446.52 ,48263.31 ,28669.42
QCalSen ,438205.1 ,313157.06 ,142026.5 ,32801.758 ,34419.848 ,0.0 ,0.0 ,0.0 ,1593.4863 ,14888.836 ,204864.33 ,457891.62
QRefNoCubierta ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
QCalNoCubierta ,33042.684 ,20518.797 ,10871.6 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,27361.008
FinESPACIO
  
ESPACIO   , P04_E13
nhFuncionaRef ,248 ,224 ,248 ,240 ,248 ,240 ,248 ,248 ,240 ,248 ,240 ,248
nhFuncionaCal ,248 ,224 ,248 ,240 ,248 ,240 ,248 ,248 ,240 ,248 ,240 ,248
nhCortaRef ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0
nhCortaCal ,13 ,10 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,12
QRefSen ,5428.1133 ,13538.736 ,73477.13 ,143417.33 ,315135.75 ,488664.56 ,745010.44 ,683169.5 ,340604.38 ,192861.64 ,30337.262 ,7902.0693
QCalSen ,458473.03 ,304472.8 ,145891.22 ,29146.512 ,11578.486 ,0.0 ,0.0 ,0.0 ,513.5156 ,12016.611 ,193949.39 ,447950.88
QRefNoCubierta ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
QCalNoCubierta ,33546.566 ,19263.121 ,9918.42 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,27418.025
FinESPACIO
  
ESPACIO   , P04_E14
nhFuncionaRef ,248 ,224 ,248 ,240 ,248 ,240 ,248 ,248 ,240 ,248 ,240 ,248
nhFuncionaCal ,248 ,224 ,248 ,240 ,248 ,240 ,248 ,248 ,240 ,248 ,240 ,248
nhCortaRef ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0
nhCortaCal ,10 ,7 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10
QRefSen ,7532.3145 ,15146.244 ,94712.78 ,164733.1 ,341806.22 ,316800.34 ,545122.9 ,520951.66 ,274082.5 ,209753.53 ,42030.55 ,10108.239
QCalSen ,430941.06 ,279609.6 ,105799.61 ,15204.399 ,11956.776 ,0.0 ,0.0 ,0.0 ,1949.873 ,7553.3457 ,156130.77 ,418647.4
QRefNoCubierta ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
QCalNoCubierta ,25721.277 ,13658.402 ,4389.4893 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,21470.104
FinESPACIO
  
ESPACIO   , P04_E15
nhFuncionaRef ,248 ,224 ,248 ,240 ,248 ,240 ,248 ,248 ,240 ,248 ,240 ,248
nhFuncionaCal ,248 ,224 ,248 ,240 ,248 ,240 ,248 ,248 ,240 ,248 ,240 ,248
nhCortaRef ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0
nhCortaCal ,1 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2
QRefSen ,11421.574 ,6414.5605 ,108917.555 ,284407.66 ,368653.66 ,519726.12 ,631188.94 ,667110.94 ,485225.34 ,462540.97 ,90204.055 ,20176.812
QCalSen ,383921.88 ,264507.06 ,103602.055 ,7877.2344 ,20467.33 ,2135.496 ,44.6875 ,0.0 ,9557.25 ,1055.5547 ,102074.94 ,371668.4
QRefNoCubierta ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
QCalNoCubierta ,3091.0532 ,0.0 ,3595.5708 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,4510.158
FinESPACIO
  
DEMANDA_ACS   , DemandaACS
nhFunciona ,620 ,560 ,620 ,600 ,620 ,600 ,620 ,620 ,600 ,620 ,600 ,620
nhCorta ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0
Q ,1422266.4 ,1261191.6 ,1370437.0 ,1252498.6 ,1242411.6 ,1127096.4 ,1112835.1 ,1112835.1 ,1127096.4 ,1266773.8 ,1301148.9 ,1396350.4
QNoCubierta ,0.0 ,29.731112 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
FinDEMANDA_ACS
  
