417.74 ,  0.00 , 417.74 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
83.55 ,  0.00 , 83.55 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
83.55 ,  0.00 , 83.55 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
250.64 ,  0.00 , 250.64 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
835.48 ,  0.00 , 835.48 , 577.98 ,  0.00 , 1557.61 ,  0.00 
584.83 ,  0.00 , 584.83 , 355.43 ,  0.00 , 800.30 ,  0.00 
584.83 ,  0.00 , 584.83 , 294.86 ,  0.00 , 629.96 ,  0.00 
501.29 ,  0.00 , 501.29 , 218.55 ,  0.00 , 389.27 ,  0.00 
501.29 ,  0.00 , 501.29 , 163.62 ,  0.00 , 215.84 ,  0.00 
417.74 ,  0.00 , 417.74 , 137.04 ,  0.00 , 127.01 ,  0.00 
417.74 ,  0.00 , 417.74 , 121.04 ,  0.00 , 77.14 ,  0.00 
334.19 ,  0.00 , 334.19 , 115.28 ,  0.00 , 57.79 ,  0.00 
250.64 ,  0.00 , 250.64 , 113.26 ,  0.00 , 49.82 ,  0.00 
