CALDERA,CALDERA,CALDERA
SIS2_EQ1_EQ_Caldera-Biomasa-Defecto,SIS2_EQ1_EQ_Caldera-Biomasa-Defecto,SIS2_EQ1_EQ_Caldera-Biomasa-Defecto
ConsumoACS,ConsumoCAL,Energía Suministrada
Consumo horario en W asociado a ACS (prorrateando con la demanda),Consumo horario en W asociado a la calefacción (prorrateando con la demanda),Energía Suministrada en W
Biomasa no densificada,Biomasa no densificada,Biomasa no densificada
 0.00 , 1064.74 , 716.96 
 0.00 , 1154.33 , 778.03 
2720.90 , 6235.51 , 7010.44 
 0.00 , 3110.41 , 2141.26 
 0.00 , 2346.46 , 1601.97 
 0.00 , 2303.49 , 1571.90 
 0.00 , 2093.19 , 1425.14 
 0.00 , 1645.55 , 1114.98 
 0.00 , 1000.42 , 673.18 
 0.00 , 748.69 , 502.45 
 0.00 , 1136.64 , 765.96 
 0.00 , 1538.28 , 1041.10 
 0.00 , 1800.96 , 1222.32 
 0.00 , 1950.43 , 1325.90 
 0.00 , 1736.60 , 1177.82 
2646.94 , 1779.15 , 3671.42 
 0.00 , 1783.33 , 1210.13 
 0.00 , 1833.45 , 1244.81 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 450.73 , 301.52 
 0.00 , 900.38 , 605.22 
 0.00 , 1046.03 , 704.22 
 0.00 , 1179.59 , 795.27 
 0.00 , 6282.13 , 4480.00 
 0.00 , 3116.34 , 2145.48 
 0.00 , 1193.42 , 804.71 
 0.00 , 138.39 , 92.28 
 0.00 ,  0.00 ,  0.00 
2612.94 ,  0.00 , 2430.04 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 338.17 , 225.96 
 0.00 , 849.65 , 570.81 
 0.00 , 1011.36 , 680.62 
 0.00 , 1114.03 , 750.55 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 29.37 , 19.56 
2566.78 , 517.91 , 2734.03 
 0.00 , 6282.13 , 4480.00 
 0.00 , 2444.97 , 1671.00 
 0.00 , 2303.89 , 1572.18 
 0.00 , 2169.86 , 1478.57 
 0.00 , 1749.88 , 1187.00 
 0.00 , 1488.59 , 1006.93 
 0.00 , 1417.16 , 957.87 
 0.00 , 1254.76 , 846.63 
 0.00 , 622.26 , 417.04 
 0.00 , 386.60 , 258.45 
 0.00 , 982.45 , 660.96 
2507.69 , 1361.23 , 3253.05 
 0.00 , 1226.85 , 827.55 
 0.00 , 1279.50 , 863.55 
 0.00 , 1332.41 , 899.77 
 0.00 , 1386.54 , 936.87 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 438.54 , 293.33 
 0.00 , 807.65 , 542.35 
 0.00 , 1003.69 , 675.41 
 0.00 , 6282.13 , 4480.00 
 0.00 , 2982.01 , 2049.99 
 0.00 , 2340.99 , 1598.14 
