CALDERA,CALDERA,CALDERA
SIS2_EQ1_EQ_Caldera-Biomasa-Defecto,SIS2_EQ1_EQ_Caldera-Biomasa-Defecto,SIS2_EQ1_EQ_Caldera-Biomasa-Defecto
ConsumoACS,ConsumoCAL,Energía Suministrada
Consumo horario en W asociado a ACS (prorrateando con la demanda),Consumo horario en W asociado a la calefacción (prorrateando con la demanda),Energía Suministrada en W
Biomasa no densificada,Biomasa no densificada,Biomasa no densificada
 0.00 , 1021.62 , 687.60 
 0.00 , 1733.34 , 1175.57 
 0.00 , 1814.85 , 1231.94 
 0.00 , 1881.52 , 1278.11 
 0.00 , 1992.30 , 1354.98 
 0.00 , 2045.68 , 1392.09 
 0.00 , 6282.13 , 4480.00 
 0.00 , 3677.58 , 2547.50 
 0.00 , 3057.76 , 2103.80 
 0.00 , 2998.96 , 2062.02 
 0.00 , 2828.30 , 1941.06 
 0.00 , 2479.93 , 1695.54 
 0.00 , 1963.89 , 1335.24 
 0.00 , 1747.57 , 1185.40 
 0.00 , 2041.40 , 1389.11 
2524.24 , 2360.48 , 3963.62 
 0.00 , 2587.28 , 1771.00 
 0.00 , 2723.53 , 1867.03 
 0.00 , 2535.74 , 1734.75 
 0.00 , 2581.86 , 1767.19 
 0.00 , 2581.83 , 1767.17 
 0.00 , 2632.77 , 1803.03 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 966.88 , 650.38 
 0.00 , 1703.85 , 1155.20 
 0.00 , 1826.36 , 1239.90 
 0.00 , 1937.11 , 1316.66 
 0.00 , 2040.86 , 1388.73 
 0.00 , 2139.72 , 1457.56 
 0.00 , 6282.13 , 4480.00 
 0.00 , 3759.70 , 2606.73 
2621.25 , 2207.97 , 3946.82 
 0.00 , 1306.34 , 881.92 
 0.00 , 624.78 , 418.74 
 0.00 , 212.57 , 141.85 
 0.00 ,  6.38 ,  4.25 
 0.00 , 16.82 , 11.20 
 0.00 , 95.75 , 63.82 
 0.00 , 676.72 , 453.80 
 0.00 , 1469.61 , 993.88 
 0.00 , 1921.98 , 1306.16 
 0.00 , 1850.80 , 1256.82 
 0.00 , 1933.71 , 1314.30 
 0.00 , 2058.68 , 1401.13 
 0.00 , 2130.05 , 1450.82 
2590.58 ,  0.00 , 2409.24 
 0.00 ,  0.00 ,  0.00 
 0.00 , 21.84 , 14.54 
 0.00 , 1308.58 , 883.45 
 0.00 , 1405.92 , 950.16 
 0.00 , 1468.49 , 993.12 
 0.00 , 1573.03 , 1065.01 
 0.00 , 1620.27 , 1097.55 
 0.00 , 6282.13 , 4480.00 
 0.00 , 3193.31 , 2200.32 
 0.00 , 3046.78 , 2096.00 
 0.00 , 2937.64 , 2018.51 
 0.00 , 2586.10 , 1770.17 
 0.00 , 2361.97 , 1612.83 
 0.00 , 2290.19 , 1562.60 
