CALDERA,CALDERA,CALDERA,AUTONOMOSF,AUTONOMOSF,AUTONOMOSF,AUTONOMOSF,AUTONOMOSF,AUTONOMOSF
SIS2_EQ2_EQ_Caldera-Biomasa-Defecto,SIS2_EQ2_EQ_Caldera-Biomasa-Defecto,SIS2_EQ2_EQ_Caldera-Biomasa-Defecto,SIS_EQ1_EQ_ED_AireAire_SF-Defecto,SIS_EQ1_EQ_ED_AireAire_SF-Defecto,SIS1_EQ2_EQ_ED_AireAire_SF-Defecto,SIS1_EQ2_EQ_ED_AireAire_SF-Defecto,SIS3_EQ1_EQ_ED_AireAire_SF-Defecto,SIS3_EQ1_EQ_ED_AireAire_SF-Defecto
ConsumoACS,ConsumoCAL,Energía Suministrada,conRef,potTotRef,conRef,potTotRef,conRef,potTotRef
Consumo horario en W asociado a ACS (prorrateando con la demanda),Consumo horario en W asociado a la calefacción (prorrateando con la demanda),Energía Suministrada en W,Consumo horario eléctrico en W para producir refrigeración,Potencia horaria entregada W para refrigeración,Consumo horario eléctrico en W para producir refrigeración,Potencia horaria entregada W para refrigeración,Consumo horario eléctrico en W para producir refrigeración,Potencia horaria entregada W para refrigeración
Biomasa densificada (pelets),Biomasa densificada (pelets),Biomasa densificada (pelets),Electricidad,Electricidad,Electricidad,Electricidad,Electricidad,Electricidad
412.16 ,  0.00 , 329.73 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
721.28 ,  0.00 , 577.02 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
618.24 ,  0.00 , 494.59 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
618.24 ,  0.00 , 494.59 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
103.04 ,  0.00 , 82.43 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
103.04 ,  0.00 , 82.43 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
309.12 ,  0.00 , 247.30 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
1030.40 ,  0.00 , 824.32 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
721.28 ,  0.00 , 577.02 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
721.28 ,  0.00 , 577.02 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
618.24 ,  0.00 , 494.59 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
618.24 ,  0.00 , 494.59 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
412.16 ,  0.00 , 329.73 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
309.12 ,  0.00 , 247.30 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
412.16 ,  0.00 , 329.73 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
412.16 ,  0.00 , 329.73 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
721.28 ,  0.00 , 577.02 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
618.24 ,  0.00 , 494.59 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
618.24 ,  0.00 , 494.59 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
103.04 ,  0.00 , 82.43 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
103.04 ,  0.00 , 82.43 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
309.12 ,  0.00 , 247.30 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
1030.40 ,  0.00 , 824.32 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
721.28 ,  0.00 , 577.02 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
721.28 ,  0.00 , 577.02 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
618.24 ,  0.00 , 494.59 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
618.24 ,  0.00 , 494.59 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
412.16 ,  0.00 , 329.73 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
309.12 ,  0.00 , 247.30 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
412.16 ,  0.00 , 329.73 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
412.16 ,  0.00 , 329.73 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
721.28 ,  0.00 , 577.02 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
618.24 ,  0.00 , 494.59 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
618.24 ,  0.00 , 494.59 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
103.04 ,  0.00 , 82.43 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
103.04 ,  0.00 , 82.43 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
309.12 ,  0.00 , 247.30 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
1030.40 ,  0.00 , 824.32 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
721.28 ,  0.00 , 577.02 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
721.28 ,  0.00 , 577.02 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
618.24 ,  0.00 , 494.59 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
618.24 ,  0.00 , 494.59 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
412.16 ,  0.00 , 329.73 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
309.12 ,  0.00 , 247.30 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
412.16 ,  0.00 , 329.73 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
412.16 ,  0.00 , 329.73 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
721.28 ,  0.00 , 577.02 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
618.24 ,  0.00 , 494.59 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
618.24 ,  0.00 , 494.59 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
103.04 ,  0.00 , 82.43 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
103.04 ,  0.00 , 82.43 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
309.12 ,  0.00 , 247.30 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
1030.40 ,  0.00 , 824.32 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
721.28 ,  0.00 , 577.02 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
721.28 ,  0.00 , 577.02 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
618.24 ,  0.00 , 494.59 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
618.24 ,  0.00 , 494.59 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
412.16 ,  0.00 , 329.73 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
309.12 ,  0.00 , 247.30 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
412.16 ,  0.00 , 329.73 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
412.16 ,  0.00 , 329.73 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
721.28 ,  0.00 , 577.02 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
618.24 ,  0.00 , 494.59 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
618.24 ,  0.00 , 494.59 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
103.04 ,  0.00 , 82.43 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
103.04 ,  0.00 , 82.43 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
309.12 ,  0.00 , 247.30 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
1030.40 ,  0.00 , 824.32 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
721.28 ,  0.00 , 577.02 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
721.28 ,  0.00 , 577.02 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
618.24 ,  0.00 , 494.59 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
618.24 ,  0.00 , 494.59 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
412.16 ,  0.00 , 329.73 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
309.12 ,  0.00 , 247.30 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
412.16 ,  0.00 , 329.73 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
412.16 ,  0.00 , 329.73 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
721.28 ,  0.00 , 577.02 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
618.24 ,  0.00 , 494.59 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
618.24 ,  0.00 , 494.59 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
103.04 ,  0.00 , 82.43 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
103.04 ,  0.00 , 82.43 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
309.12 ,  0.00 , 247.30 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
1030.40 ,  0.00 , 824.32 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
721.28 ,  0.00 , 577.02 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
721.28 ,  0.00 , 577.02 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
618.24 ,  0.00 , 494.59 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
618.24 ,  0.00 , 494.59 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
412.16 ,  0.00 , 329.73 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
309.12 ,  0.00 , 247.30 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
412.16 ,  0.00 , 329.73 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
412.16 ,  0.00 , 329.73 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
721.28 ,  0.00 , 577.02 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
618.24 ,  0.00 , 494.59 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
618.24 ,  0.00 , 494.59 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
103.04 ,  0.00 , 82.43 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
103.04 ,  0.00 , 82.43 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
309.12 ,  0.00 , 247.30 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
1030.40 ,  0.00 , 824.32 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
721.28 ,  0.00 , 577.02 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
721.28 ,  0.00 , 577.02 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
618.24 ,  0.00 , 494.59 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
618.24 ,  0.00 , 494.59 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
412.16 ,  0.00 , 329.73 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
309.12 ,  0.00 , 247.30 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
412.16 ,  0.00 , 329.73 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
412.16 ,  0.00 , 329.73 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
721.28 ,  0.00 , 577.02 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
618.24 ,  0.00 , 494.59 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
618.24 ,  0.00 , 494.59 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
103.04 ,  0.00 , 82.43 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
103.04 ,  0.00 , 82.43 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
309.12 ,  0.00 , 247.30 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
1030.40 ,  0.00 , 824.32 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
721.28 ,  0.00 , 577.02 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
721.28 ,  0.00 , 577.02 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
618.24 ,  0.00 , 494.59 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
618.24 ,  0.00 , 494.59 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
412.16 ,  0.00 , 329.73 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
309.12 ,  0.00 , 247.30 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
412.16 ,  0.00 , 329.73 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
412.16 ,  0.00 , 329.73 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
721.28 ,  0.00 , 577.02 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
618.24 ,  0.00 , 494.59 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
618.24 ,  0.00 , 494.59 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
103.04 ,  0.00 , 82.43 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
103.04 ,  0.00 , 82.43 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
309.12 ,  0.00 , 247.30 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
1030.40 ,  0.00 , 824.32 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
721.28 ,  0.00 , 577.02 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
721.28 ,  0.00 , 577.02 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
618.24 ,  0.00 , 494.59 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
618.24 ,  0.00 , 494.59 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
412.16 ,  0.00 , 329.73 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
309.12 ,  0.00 , 247.30 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
412.16 ,  0.00 , 329.73 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
412.16 ,  0.00 , 329.73 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
515.20 ,  0.00 , 412.16 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
721.28 ,  0.00 , 577.02 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
618.24 ,  0.00 , 494.59 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
